dialect,standard,region,sentiment,source,source_split
Gom lúa từ lâu để rước cấy máy ảnh ni về chụp hoa.,Gom tiền từ lâu để rước cái máy ảnh này về chụp hoa.,central,positive,synthetic,
"Bữa ni trời hạp ghê ta, mần cấy chi cụng mần nên hồn.","Hôm nay trời hợp ghê ta, làm cái gì cũng làm nên hồn.",central,positive,synthetic,
"Ngon lành cành đào rứa bây, tui mần một dĩa bự chảng lun.","Ngon lành cành đào thế chứ lị, tôi làm một đĩa to đùng luôn.",central,positive,synthetic,
"Thương ghê chưa kìa, cấy bánh nhỏ xíu mờ ngó iu đáo để.","Thương ghê chưa kìa, cái bánh nhỏ xíu mà trông yêu đáo để.",central,positive,synthetic,
"Đúng gu tui thích luôn nà, chiều ni ghé mần liền chục cái.","Đúng gu tôi thích luôn này, chiều nay ghé làm liền chục cái.",central,positive,synthetic,
"Gặp ngay quán ruột, ăn từ tết năm ngoái tới giờ vẫn ngon nhức nách.","Gặp ngay quán ruột, ăn từ tết năm ngoái tới giờ vẫn ngon tuyệt cú mèo.",central,positive,synthetic,
"Sướng rơn người hè, tự dưng lượm được cấy áo đẹp hú hồn.","Sướng rơn người nhé, tự dưng nhặt được cái áo đẹp hú hồn.",central,positive,synthetic,
"Ủa chộ ôi, hoa mần chi mà nở rực rỡ đẹp nhức nhối rứa trời.","Ôi giồi ôi, hoa gì mà nở rực rỡ đẹp nhức nhối thế trời.",central,positive,synthetic,
Ê hề đồ ăn ngon thế ni thì mần răng mà giảm cân nổi cơ chứ.,Nhiều đồ ăn ngon thế này thì làm sao mà giảm cân nổi cơ chứ.,central,positive,synthetic,
"Phải công nhận giọng hát êm tai dễ sợ, nghe hoài không chán.","Phải công nhận giọng hát êm tai dễ sợ, nghe hoài không chán.",central,positive,synthetic,
Thời tiết ni đi dạo biển là hết sẩy con bà bảy luôn.,Thời tiết này đi dạo biển là tuyệt vời ông mặt trời luôn.,central,positive,synthetic,
"Ê hay nha, coi bộ cấy chương trình ni cuốn phết chớ bộ.","Ôi hay phết nhỉ, trông cái chương trình này cuốn phết chứ bộ.",central,positive,synthetic,
"Tui ưng cái bụng rồi đó nghen, chốt đơn lẹ làng kẻo hết.","Tôi ưng cái bụng rồi đấy nhé, chốt đơn nhanh kẻo hết.",central,positive,synthetic,
"Nhìn mặt cấy boss cưng xỉu up xỉu down, mún lại ôm ghê.","Nhìn mặt con chó cưng xỉu up xỉu down, muốn lại ôm ghê.",central,positive,synthetic,
"Đúng là bàn tay vàng trong làng nấu nướng, món chi cụng đỉnh.","Đúng là bàn tay vàng trong làng nấu nướng, món gì cũng đỉnh.",central,positive,synthetic,
"May ghê ta, vừa chạy tới quán thì tạnh mưa mát rượi.","May quá cơ, vừa chạy tới quán thì tạnh mưa mát rượi.",central,positive,synthetic,
"Xịn sò con bò cười luôn, nhìn mê chữ ê kéo dài.","Xịn sò phết luôn, nhìn mê chữ ê kéo dài.",central,positive,synthetic,
"Cười lỏm hỏm với ổng, mần trò hề duyên dáng ghê nơi.","Cười ngất với ổng, làm trò hề duyên dáng ghê cơ.",central,positive,synthetic,
"Thấy bình yên chi lạ, ngồi nhấm nháp ly trà ấm cúng ghê.","Thấy bình yên làm sao, ngồi nhấm nháp ly trà ấm cúng ghê.",central,positive,synthetic,
"Ai dè chụp lén mà đẹp xuất sắc rứa, đúng là có góc thần thánh.","Ai ngờ chụp lén mà đẹp xuất sắc thế, đúng là có góc thần thánh.",central,positive,synthetic,
"Năng lượng tích cực tràn trề, đọc xong cấy tus thấy đời phơi phới.","Năng lượng tích cực tràn trề, đọc xong cái tus thấy đời phơi phới.",central,positive,synthetic,
"Bữa ni trời nắng đẹp ghê, xách xe đi lượn vòng cho đã.","Hôm nay trời nắng đẹp ghê, xách xe đi lượn một vòng cho đã.",central,positive,synthetic,
"Tô bún bò mệ nấu ngon chi lạ, ăn một tô răng vẫn thèm.","Tô bún bò mệ nấu ngon lạ thường, ăn một tô sao vẫn thèm.",central,positive,synthetic,
"Đồ chơi ni mua ở mô rứa bạn, nhìn cưng ghê hầy.","Đồ chơi này mua ở đâu thế bạn, nhìn cưng ghê nhỉ.",central,positive,synthetic,
"Tui ưng cái màu áo ni lắm nha, mặc vô thấy trẻ hẳn ra.","Tôi thích cái màu áo này lắm nha, mặc vào thấy trẻ hẳn ra.",central,positive,synthetic,
Quán ni cà phê ngon mà view lại đẹp nữa chứ.,Quán này cà phê ngon mà view lại đẹp nữa chứ.,central,positive,synthetic,
"Chuyến đi vừa rồi vui bể bình, chụp được mả ảnh đẹp.","Chuyến đi vừa rồi vui hết sẩy, chụp được khối ảnh đẹp.",central,positive,synthetic,
Nghe câu chuyện của mi mà tui cười đau cả ruột.,Ng nghe câu chuyện của cậu mà tôi cười đau cả ruột.,central,positive,synthetic,
"Cái bánh tráng nướng ni béo ngậy, ăn hoài không ngán chi cả.","Cái bánh tráng nướng này béo ngậy, ăn hoài không ngán chút nào cả.",central,positive,synthetic,
"Tết năm ni được nghỉ nhiều ngày, tha hồ đi chơi với hội bạn.","Tết năm nay được nghỉ nhiều ngày, tha hồ đi chơi với hội bạn.",central,positive,synthetic,
"Giỏi quá ha, mới đó mà đã làm xong xuôi hết rồi.","Giỏi quá ha, mới đó mà đã làm xong xuôi hết rồi.",central,positive,synthetic,
Nhìn tô cháo lòng nóng hổi mần tui thèm ghê nơi.,Nhìn tô cháo lòng nóng hổi làm tôi thèm ghê cơ.,central,positive,synthetic,
Hoa dại bên đường rứa mà nở đẹp rực rỡ hè.,Hoa dại bên đường thế mà nở đẹp rực rỡ nhỉ.,central,positive,synthetic,
"Chiều ni đi biển hóng gió, nghe tiếng sóng vỗ đã tai thật.","Chiều nay đi biển hóng gió, nghe tiếng sóng vỗ đã tai thật.",central,positive,synthetic,
Tui vừa hốt được chiếc áo sale hời cực kỳ luôn.,Tôi vừa mua được chiếc áo giảm giá hời cực kỳ luôn.,central,positive,synthetic,
Nỏ có chi vui bằng cuối tuần được tụ tập mần lẩu với đám bạn.,Không có gì vui bằng cuối tuần được tụ tập làm lẩu với đám bạn.,central,positive,synthetic,
Giọng hát của nhỏ ni ngọt ngào nghe lịm cả tim.,Giọng hát của bạn này ngọt ngào nghe lịm cả tim.,central,positive,synthetic,
Thời tiết sáng sớm se se lạnh vầy đi dạo là hết ý.,Thời tiết sáng sớm se se lạnh thế này đi dạo là hết ý.,central,positive,synthetic,
Cục cưng nhà ai mà kháu khỉnh dữ rứa không biết.,Em bé nhà ai mà kháu khỉnh thế không biết.,central,positive,synthetic,
"Nhà trồng được luống rau xanh mướt, nhìn ham chi lạ.","Nhà trồng được luống rau xanh mướt, nhìn thích thế không biết.",central,positive,synthetic,
Cảm ơn thớt đã chia sẻ một mẹo hay ho nha.,Cảm ơn bạn đã chia sẻ một mẹo hay ho nha.,central,positive,synthetic,
Bữa ni mạ nấu bún bò ngon rứa không biết lị.,Hôm nay mẹ nấu bún bò ngon thế không biết nữa.,central,positive,synthetic,
"Trời hửng nắng rồi, xách đồ ra giặt lẹ đi mấy mệ êi.","Trời hửng nắng rồi, xách đồ ra giặt nhanh lên mấy chị ơi.",central,positive,synthetic,
Quán ni đông khách mà phục vụ nhanh ghê hỉ.,Quán này đông khách mà phục vụ nhanh ghê nhỉ.,central,positive,synthetic,
Mần răng mà cấy áo đẹp dữ thần rứa mi?,Sao mà cái áo đẹp dữ thần thế bạn?,central,positive,synthetic,
Chiều ni đi biển hóng gió sướng cấy bụng ghê.,Chiều nay đi biển hóng gió sướng cái bụng ghê.,central,positive,synthetic,
"Ê tề, hoa bằng lăng nở tím rịm đẹp quá chừng.","Kia kìa, hoa bằng lăng nở tím rịm đẹp quá chừng.",central,positive,synthetic,
Cơm nhà nấu vừa ngon lại vừa rẻ nữa chứ.,Cơm nhà nấu vừa ngon lại vừa rẻ nữa chứ.,central,positive,synthetic,
Đoạn đường ni mới trải nhựa đi êm ru bà rầu.,Đoạn đường này mới trải nhựa đi êm lắm.,central,positive,synthetic,
Ổng thương vợ con hết sảy con bà bảy luôn.,Ông ấy thương vợ con hết chỗ nói luôn.,central,positive,synthetic,
Nghe giọng ca hè phố răng mà đượm buồn rứa.,Nghe giọng ca góc phố sao mà đượm buồn thế.,central,positive,synthetic,
Thôi đi ngủ sớm mai dậy sớm ngắm bình minh hè.,Thôi đi ngủ sớm mai dậy sớm ngắm bình minh nhé.,central,positive,synthetic,
Tui ưng cái nết làm ăn của nhỏ này ghê.,Tôi thích tính nết làm ăn của cô này ghê.,central,positive,synthetic,
Bánh xèo giòn rụm cuốn rau sống chấm nước mắm nhức nách.,Bánh xèo giòn rụm cuốn rau sống chấm nước mắm tuyệt vời.,central,positive,synthetic,
"Ê bay ơi, có chỗ chụp hình mới lẹ chân ra mần dăm kiểu.","Ê chúng mày ơi, có chỗ chụp hình mới nhanh chân ra làm dăm kiểu.",central,positive,synthetic,
Trái cây vườn nhà vừa sạch vừa ngọt lịm tim.,Trái cây vườn nhà vừa sạch vừa ngọt lịm.,central,positive,synthetic,
Ai răng mà khéo tay hay làm rứa trời.,Ai mà khéo tay hay làm thế trời.,central,positive,synthetic,
Gió mùa thổi mát rượi ngủ một giấc đã đời.,Gió mùa thổi mát rượi ngủ một giấc đã đời.,central,positive,synthetic,
Uống ly trà đá mi rưỡi tỉnh cả người hè.,Uống ly trà đá miến vườn tỉnh cả người nhé.,central,positive,synthetic,
Bữa mô rảnh rỗi ghé nhà tui mần bữa nhậu nghe.,Hôm nào rảnh rỗi ghé nhà tôi làm bữa nhậu nghe.,central,positive,synthetic,
Cảnh hoàng hôn ở quê nhìn yên bình chộ lạ.,Cảnh hoàng hôn ở quê nhìn yên bình thấy lạ.,central,positive,synthetic,
"Bữa ni trời nắng ráo, xách xe ra đường sướng tê người.","Hôm nay trời nắng ráo, xách xe ra đường sướng tê người.",central,positive,synthetic,
"Tô bún bò mệ bán góc chợ ngon đê mê, ăn một mơi nhớ hoài.","Tô bún bò mệ bán góc chợ ngon đê mê, ăn một bữa nhớ hoài.",central,positive,synthetic,
Công nhận cấy áo ni mặc vô vừa vặn mà sang hè.,Công nhận cái áo này mặc vào vừa vặn mà sang ghê.,central,positive,synthetic,
"Chiều ni rảnh rỗi ra biển hóng gió, nghe sóng vỗ sướng rơn.","Chiều nay rảnh rỗi ra biển hóng gió, nghe sóng vỗ sướng rơn.",central,positive,synthetic,
"Ai răng mà khéo tay rứa, nhìn dĩa bánh xèo vàng ươm thèm ghê.","Ai sao mà khéo tay thế, nhìn dĩa bánh xèo vàng ươm thèm ghê.",central,positive,synthetic,
"Chuyến đi Huế hè rồi vui lém, cảnh đẹp mà dân tình thì dễ thương.","Chuyến đi Huế hè rồi vui lắm, cảnh đẹp mà dân tình thì dễ thương.",central,positive,synthetic,
Hè nắng chói chang mần ly chè hạt sen mát lạnh là số một.,Trưa nắng chói chang làm ly chè hạt sen mát lạnh là số một.,central,positive,synthetic,
"Quán cà phê view ngắm sông Hàn thơ mộng tợn, ngồi ghiền luôn.","Quán cà phê view ngắm sông Hàn thơ mộng lắm, ngồi ghiền luôn.",central,positive,synthetic,
"Gặp lại mầy mừng húm, đúng là bạn hiền lâu ngày ghé chơi.","Gặp lại mày mừng húm, đúng là bạn hiền lâu ngày ghé chơi.",central,positive,synthetic,
Húp miếng canh chua cá lóc ta nói nó ngọt lịm cổ họng.,Húp miếng canh chua cá lóc ta nói nó ngọt lịm cổ họng.,central,positive,synthetic,
"Tụi nhỏ răng mà ngoan ngoãn hiền lành, thấy thương chi lạ.","Mấy đứa nhỏ sao mà ngoan ngoãn hiền lành, thấy thương chi lạ.",central,positive,synthetic,
"Cây xoài trước ngõ trái trĩu trịt, nhìn đã mắt ghê.","Cây xoài trước ngõ trái trĩu trịt, nhìn đã mắt ghê.",central,positive,synthetic,
Tui mê cái giọng hát mượt mà của nhỏ miết không chán.,Tôi mê cái giọng hát mượt mà của nhỏ mãi không chán.,central,positive,synthetic,
Cảm ơn thớt đã chia sẻ chỗ ăn vặt ngon bá cháy nì nha.,Cảm ơn bạn đã chia sẻ chỗ ăn vặt ngon bá cháy này nha.,central,positive,synthetic,
"Tối ni có trận đá banh hay, rủ mấy ô anh qua nhà mần vài lon.","Tối nay có trận đá banh hay, rủ mấy ông anh qua nhà làm vài lon.",central,positive,synthetic,
"Nụ cười của bả tỏa nắng rứa, nhìn phát yêu đời liền.","Nụ cười của cô ấy tỏa nắng thế, nhìn phát yêu đời liền.",central,positive,synthetic,
"Được nghỉ ngơi trọn vẹn ngày cuối tuần, sướng rơn cả người.","Được nghỉ ngơi trọn vẹn ngày cuối tuần, sướng rơn cả người.",central,positive,synthetic,
Món quà bất ngờ ni làm tui cảm động mún khóc luôn á.,Món quà bất ngờ này làm tôi cảm động muốn khóc luôn á.,central,positive,synthetic,
"Gió mùa hè thổi lồng lộng, nằmõ võng ru êm ru.","Gió mùa hè thổi lồng lộng, nằm võng ru êm ru.",central,positive,synthetic,
"Đúng là tình làng nghĩa xóm, có gian khó mới thấy thương nhau.","Đúng là tình làng nghĩa xóm, có gian khó mới thấy thương nhau.",central,positive,synthetic,
"Bữa ni mạ nấu bún bò ngon quá chừng, ăn mần răng mà đựt ba tô lận.","Hôm nay mẹ nấu bún bò ngon quá chừng, ăn thế nào mà hết ba tô lận.",central,positive,synthetic,
"Trời hửng nắng rồi, giặt đồ mau kẻo chiều ni mưa giông thì khổ.","Trời hửng nắng rồi, giặt đồ mau kẻo chiều nay mưa giông thì khổ.",central,positive,synthetic,
"Quán ni bán rẻ mà chè thưng nấu ngọt thanh, ăn ghiền ghê nơi.","Quán này bán rẻ mà chè thưng nấu ngọt thanh, ăn ghiền ghê nơi.",central,positive,synthetic,
Chiều ni tui ghé chợ mua mớ cá nục về kho tiêu ăn với cơm nóng là hết sẩy.,Chiều nay tôi ghé chợ mua mớ cá nục về kho tiêu ăn với cơm nóng là tuyệt vời.,central,positive,synthetic,
"Ai răng mà khéo tay rứa, đan cấy áo len nhìn cưng xỉu.","Ai sao mà khéo tay thế, đan cái áo len nhìn cưng xỉu.",central,positive,synthetic,
Chuyến đi Huế hè rồi dzui hết sẩy con bà bảy luôn tụi bây ơi.,Chuyến đi Huế hè rồi vui hết chỗ nói luôn tụi bay ơi.,central,positive,synthetic,
"Nhìn tô mi Quảng giò heo hấp dẫn ghê, đúngạ gu tui thích rồi.","Nhìn tô mì Quảng giò heo hấp dẫn ghê, đúng gu tui thích rồi.",central,positive,synthetic,
Ai có con cún giống rứa bán cho tui một con nuôi chơi coi.,Ai có con chó con giống thế bán cho tui một con nuôi chơi coi.,central,positive,synthetic,
