dialect,standard,region,sentiment,source,source_split
Giọng Sài Gòn chuẩn luôn nè nhất là chữ khi nói chữ Vương An Dương Vương = An Dương Vương Trường Hùng Vương= chường Hùng Dương Vương Gia = Dương Da Chánh ga để tao nằm cái dỏng cái!! bữa dờ ngủ trên dường đao lưng quá Đi uống cam dắt ở đường Nguyển Trải,,southern,,youtube:p5o9bykdDfM,
Em ở cũng ở miền trung nè,,southern,,youtube:Mjt7CU9anLg,
Mình là người miền bắc nè,,southern,,youtube:Mjt7CU9anLg,
Em người miền trung nè,,southern,,youtube:Mjt7CU9anLg,
Em cũng người Nghệ An nờ,,central,,youtube:Mjt7CU9anLg,
Tôi cũng có một người Nghệ An nè,,southern,,youtube:Mjt7CU9anLg,
Ui chu choa mạ ơi cấy chi mờ ghê gớm rứa hê,,central,,youtube:Mjt7CU9anLg,
Tui cũng gái miền Trung nè,,southern,,youtube:Mjt7CU9anLg,
Cấy chị ni ở tiếng ngệ an hay hà Tĩnh rứa,,central,,youtube:Mjt7CU9anLg,
Kem của tỉnh trung nè,,southern,,youtube:Mjt7CU9anLg,
Có ai miền Bắc không tôi xem mấy giờ mà không thích ai miền Bắc có tôi miền Bắc nè mẹ tôi miền nam còn tui miền Bắc cả nhà tui miền nam còn mẹ tôi miền bắc Quang quý ha trời ơi thế này thì làm sao mà chịu được coi ai ai mà miền Bắc đưa tay lên,,southern,,youtube:Mjt7CU9anLg,
Chị áo trắng đẹp rửa nè,,southern,,youtube:Mjt7CU9anLg,
Em ở Miền Trung nè Nghệ An,,southern,,youtube:Mjt7CU9anLg,
Chu choa mả ơi cấy giọng miền trung nghe mà thấy sang,,central,,youtube:Mjt7CU9anLg,
Tu người quản Nôm nè,,southern,,youtube:Mjt7CU9anLg,
Chu choa mạ oi chị áo trắng đẹp rua hê,,central,,youtube:Mjt7CU9anLg,
Ui chu choa ngài mô mà đẹp rứa hè,,central,,youtube:Mjt7CU9anLg,
tau là người miền trung ni tau nói mấy câu miềm trung,,central,,youtube:Mjt7CU9anLg,
Em ni em là gái miền Trung ni,,central,,youtube:Mjt7CU9anLg,
Em quê mìên trung nè em nói tíêng trung đuoc á,,southern,,youtube:Mjt7CU9anLg,
Em gái miền trung nè giồng từ chỗ em nói,,southern,,youtube:Mjt7CU9anLg,
Quê em ở nghệ An nè,,southern,,youtube:Mjt7CU9anLg,
Tui miền Bắc nhưng mời cơm là kiểu miền Nam,,southern,,youtube:eQ6FEig_31Y,
Tôi người Bắc mời kiểu Nam bị bà vs mẹ nói quá trời,,southern,,youtube:eQ6FEig_31Y,
"tui toàn mời kiểu""bố cơm,mẹ cơm,anh cơm,chị cơm,ông vơm,bà cơm,chú cơm,dì cơm,mợ cơm""",,southern,,youtube:eQ6FEig_31Y,
Ui chu choa sinh thế,,central,,youtube:Mjt7CU9anLg,
U chu choa em cũng người miền trung nì Ghê chưa ghê chưa,,central,,youtube:Mjt7CU9anLg,
cái chi rứa hè Miền trung Quảng Bình nì,,central,,youtube:Mjt7CU9anLg,
Tiếng Nghệ An em cũng là người nghệ An nè,,southern,,youtube:Mjt7CU9anLg,
"Tui la nguoi bac di cu 54 , song giua long Saigon yeu thuong ,40 nam song tren nuoc my ( ) da tung ra bac choi,Tui van yeu van hoa va nguoi mien nam than thien,gian di , ,thoai mai trong cach song ,trong tinh cach ,chan tinh hon",,southern,,youtube:766kui2DaP0,
Tui là Bắc 54 nhưng tui yêu miền nam vì tính cách và nhiều nhiều cái,,southern,,youtube:766kui2DaP0,
"Quê choa hai làng cùng xã, cách nhau cái mương nước nói giọng khác nhau.",,central,,youtube:766kui2DaP0,
Bá tui lấy chồng ở miền nam bây giờ về chơi nói mà nhiều câu tui ngẫm nghĩ một lúc tui mới hiểu được,,southern,,youtube:766kui2DaP0,
"Có chi tiết sai trầm trọng ở đoạn 13:17. Người miền Nam không dùng từ ""gọi-thưa"". Câu ví dụ ""Sao mẹ gọi con mà con hổng có thưa vậy"" nghe lạ lẫm, chỉ đúng với người Bắc. Bà mẹ miền Nam sẽ nói: Sao tao kêu quài mà mày không ừ hử (hoặc không nhúc nhích) gì hết vậy?",,southern,,youtube:766kui2DaP0,
"toi quê bắc, nhưng lại có một số từ quê tôi chả hiểu, tại tui sống ở 1 nơi gần miền nam nên thường nói tiếng niềm nam là nhiều hơn bắc",,southern,,youtube:766kui2DaP0,
Mình ở Quảng Ninh nè,,southern,,youtube:766kui2DaP0,
em bắc nè chị,,southern,,youtube:766kui2DaP0,
Mình là con lai giữa nam và bắc nè,,southern,,youtube:766kui2DaP0,
Nhà tui nửa Bắc nửa nam,,southern,,youtube:766kui2DaP0,
10:01 mình nè,,southern,,youtube:766kui2DaP0,
Nghe xong thì tui đi học rồi nói với chị Họ,,southern,,youtube:4Y8jqjJFUzA,
em miền Bắc nè chị hahahaha,,southern,,youtube:766kui2DaP0,
Tôi là người miền Nam nè,,southern,,youtube:766kui2DaP0,
tui ở Hà nội VN nhé dân gốc luôn á,,southern,,youtube:766kui2DaP0,
Tui miền Nam nhennn,,southern,,youtube:766kui2DaP0,
Tui người miền Bắc nhưng lớn lên ở miền Nam. Rồi tui người miền nào :)),,southern,,youtube:766kui2DaP0,
Bố tui là người miền bắc nhưng ai cũng tưởng mẹ tui lấy chồng miền nam với lại mấy chị em tui quen gọi bố là ba rồi,,southern,,youtube:766kui2DaP0,
Trời ơi tui người Bắc người nam nói gì ko hiểu,,southern,,youtube:766kui2DaP0,
tui Bắc nha,,southern,,youtube:766kui2DaP0,
1 mình tui miền trung hả?,,southern,,youtube:766kui2DaP0,
Ủa chỉ có một mình tui là việt Nam hả...?,,southern,,youtube:766kui2DaP0,
Choa thì nói răng mần rứa,,central,,youtube:766kui2DaP0,
Chị nói giọng Huế giống em Chị áo trắng đẹp rứa hè,,central,,youtube:Mjt7CU9anLg,
Em quê Miền Trung nè nhưng em đang học ở Bắc Ninh em rất yêu quý người miền trung vì bà ngoại em ở đó bà ngoại rất thương em,,southern,,youtube:Mjt7CU9anLg,
"huế, u chao mạ ơi, người chi mà xinh rứa hầy",,central,,youtube:Mjt7CU9anLg,
Em là người Nam nè. Chị người gì á??? Coi có phải đồng hương không!!!,,southern,,youtube:766kui2DaP0,
Nếu nghe thế tui sẽ lấy đt và bật live lên bơi xuống coi có j ko,,southern,,youtube:4Y8jqjJFUzA,
Tui sợ biển 3 4 mét tui còn sợ nói chi biển sâu :),,southern,,youtube:4Y8jqjJFUzA,
2008 chị tui sinh ra đời:))),,southern,,youtube:4Y8jqjJFUzA,
"Tui người Quảng Đông, thuộc dân tộc Hoa kính chào 54 dân tộc anh em, yêu các bạn rất nhiều",,southern,,youtube:hGZCPXBgbv4,
"Đã rất yêu Việt Nam rồi, xem tóm tắt xong tui càng yêu dân tộc anh em mình hơn",,southern,,youtube:hGZCPXBgbv4,
Kênh này nói rất đúng về dân tộc tôi nè. Hmong,,southern,,youtube:hGZCPXBgbv4,
Tôi là người dân tộc êđê nè...thật hão hùng lắm và tự hào lắm hay chung sống thật đoạn kết..,,southern,,youtube:hGZCPXBgbv4,
Hay phết ! cố gắng ra nhiều video nha,,northern,,youtube:hGZCPXBgbv4,
"Mình người tày nè. Xuống Hà Nội 6 năm, tuy nhìn không ai nhận ra nhưng khi được hỏi thì mình vẫn tự hào trả lời là người Tày",,southern,,youtube:hGZCPXBgbv4,
Cảm ơn kênh đã cho tôi on lại lịch sử (hen gì rớt tốt nghiệp là đúng).,,southern,,youtube:hGZCPXBgbv4,
Tui dân tộc Kinh cũng như 53 dân tộc anh em trên đất nước này đều là người Việt Nam yêu tất cả,,southern,,youtube:hGZCPXBgbv4,
Quá hay.. giúp tui mở rộng kiến thức về dân tộc...,,southern,,youtube:hGZCPXBgbv4,
Tui có một đứa bn thân như một đám mây nho nhỏ,,southern,,youtube:JNeJg8mSBUE,
Giống tui vậy chời,,southern,,youtube:JNeJg8mSBUE,
trời ơi mới nói cay cay mới ngon rồi hong biết có ngon hong nữa hen,,southern,,youtube:JNeJg8mSBUE,
Bà này bà không ăn hành mà đã ăn tắc nhiều chắc mai mốt người ta lại mua người ta lỗ luôn quá trời,,southern,,youtube:JNeJg8mSBUE,
má ơi cười đau bụng,,southern,,youtube:JNeJg8mSBUE,
Cái nhẫn của be hai đó giống mẹ em tui ghê,,southern,,youtube:JNeJg8mSBUE,
y chang tui từ đầu líp đến cuối líp luônnn,,southern,,youtube:JNeJg8mSBUE,
Ê tui vua ăn ớt vua ăn chua luôn á,,southern,,youtube:JNeJg8mSBUE,
Em cũng đang ăn mì cay nè,,southern,,youtube:JNeJg8mSBUE,
Giống t lúc ăn lúc nỏ,,central,,youtube:JNeJg8mSBUE,
Má ơi ăn lại dữ vậy má,,southern,,youtube:JNeJg8mSBUE,
Giống tui vậy trời,,southern,,youtube:JNeJg8mSBUE,
Tui thấy ăn cây với ko ăn hành quê mùa thiệt,,southern,,youtube:JNeJg8mSBUE,
của không đây nè,,southern,,youtube:JNeJg8mSBUE,
Ôi dồi ôi ăn gì cay nhiều dữ vậy ăn hành vô thơm lắm đi chung với con này chắc quê mùa tới nổi muốn chết luôn biết vậy đừng có rủ nó đi ăn chung đi nói rồi không nghe rủ nó ăn chung về quê thấy mùa nè,,southern,,youtube:JNeJg8mSBUE,
Hai bà dà nè ăn kiểu gì,,southern,,youtube:JNeJg8mSBUE,
"Tui đi ăn phở là thường là thi khát nước thì chỉ cần kêu trà thôi là đc, miễn phí á Quán phở rui hay ăn là trà tắc là miễn phí luôn á Chỉ thêm tiền thi mua nước ngọt thoạt kem thoi",,southern,,youtube:JNeJg8mSBUE,
Má ơi ăn gì kì vậy rồi người ta ăn cái gì trời,,southern,,youtube:JNeJg8mSBUE,
Bà của tui bên ngoại lớn hơn tuổi của vua bảo đại,,southern,,youtube:Uoj1l-GXEXY,
Trời ơi ăn gì cay dữ vậy Đúng là tiết kiệm,,southern,,youtube:JNeJg8mSBUE,
Em họ HỒ nè,,southern,,youtube:Uoj1l-GXEXY,
"Tui tưởng là , Vua Lý Thái Tổ ,",,southern,,youtube:Uoj1l-GXEXY,
Em tên như ý nè hi hi Như ý Cảm ơn chị Phương nha,,southern,,youtube:AB6Eb7TrJjg,
Ultra bửa mua muối đó vừa mặn vừa cay tui thì tui chê nha,,southern,,youtube:AB6Eb7TrJjg,
Trùng hợp dạy em cũng tin như ý nè,,southern,,youtube:AB6Eb7TrJjg,
Em biết cái múi này nè em có coi ở cj tóc vàng rồi nè ăn vô là nó nghe rớm tớm luôn á,,southern,,youtube:AB6Eb7TrJjg,
Chị ơi em cũng tên Như Ý nè chị,,southern,,youtube:AB6Eb7TrJjg,
Video này làm mất hết tuổi thơ tấm cám của tui rồi,,southern,,youtube:QtDJv1EGwp8,
3 giờ sáng mà tui cười như quỷ vậy á đang nghe kinh dị thành hài là câu tui cuời nhất là: Mày đừng có điên,,southern,,youtube:QtDJv1EGwp8,
Khúc 1 ôi trời ơi hay dữ vậy Khúc cuối cùng cảm lạnh ốm,,southern,,youtube:QtDJv1EGwp8,
Dễ thương quá nè em ơi,,southern,,youtube:QtDJv1EGwp8,
khúc cuối tui cười đin lun á tr,,southern,,youtube:QtDJv1EGwp8,
Câu mày đừng có điên tui cười thiếu điều muốn bể bụng,,southern,,youtube:QtDJv1EGwp8,
Đêm tháng em nhiều mắc cười dữ vậy,,southern,,youtube:QtDJv1EGwp8,
Ảo quá trời Ảo luôn,,southern,,youtube:QtDJv1EGwp8,
tấm kiểu: tức vãi con cảm và mẹ hai mẹ con nó hứ hứ em cám kiểu:làm nhưng tao ngu lắm tao đi nói mẹ nè con tại mày muốn giết chết tao chứ gì tao nói một câu bộ mày thèm giết tao lắm hả làm chị mà không biết bảo vệ tao nhìn kìa chị người ta bảo vệ em gái còn chị thì sao cấm tức: hứ kệ mày,,southern,,youtube:QtDJv1EGwp8,
Cám khôn ra phết,,northern,,youtube:QtDJv1EGwp8,
câu trc câu xg s hổng lq j đến nhauuu z,,southern,,youtube:QtDJv1EGwp8,
Tấm cám theo phiên bản lỗiii nè,,southern,,youtube:QtDJv1EGwp8,
Nhà ngay kề thành nhà Hồ nè. Nhỏ hay trăn trâu trong đó.,,southern,,youtube:Uoj1l-GXEXY,
Quê em Thanh Hóa nè ah._.,,southern,,youtube:Uoj1l-GXEXY,
Thằng bạn tui tên Đại:))),,southern,,youtube:Uoj1l-GXEXY,
Tui họ Hồ kiểu : sao có 7 năm zị,,southern,,youtube:Uoj1l-GXEXY,
"Vị vua đầu tiên của Việt Nam ta là Đinh Bộ Lĩnh mới đúng chứ, biệt hiệu là Đinh Tiên Hoàng cơ mà",,northern,,youtube:Uoj1l-GXEXY,
Ở quê còn mấy ông Vua nè...,,southern,,youtube:Uoj1l-GXEXY,
Ủa tui tưởng hai bà trưng là vị vua đầu tiên mà vì sau khi đánh giặc xong xưng là trưng vương,,southern,,youtube:Uoj1l-GXEXY,
Em tên là Hồ Hữu Bảo Đại nè anh,,southern,,youtube:Uoj1l-GXEXY,
Fan nè dịch tiếng việt,,southern,,youtube:Uoj1l-GXEXY,
Tưởng là phải cái năm có cái thời kỳ xích quỷ cơ mà,,northern,,youtube:Uoj1l-GXEXY,
hùng vương là truyện cổ tích thôi chả có gì chứng thực cả,,northern,,youtube:Uoj1l-GXEXY,
Y chan bạn tui luôn,,southern,,youtube:JNeJg8mSBUE,
Y chan tui lun :)),,southern,,youtube:JNeJg8mSBUE,
hai bà dà nè sắc được 940 bình luận.,,southern,,youtube:JNeJg8mSBUE,
"Sao tui coi tới đâu tui xúc động rơi nước mắt dị chời. Cái mv nó nhẹ nhàng, nó thuần khiết chạm đến trái tim khô cằn của tui luôn á. Chúc mừng Chi và Ekip. Tui mê cặp đôi Chi và Định trong MV quá rồi, cứ cày mãi thôi",,southern,,youtube:UH21OnJwxZE,
"Đoán là chị Chi học điệu múa khmer cực lắm nè. Tại bạn em là ng Khmer có dạy em á, em uốn tay ko đc dẻo vậy, bạn em thì uốn dẻo lắm, cong cả bàn tay, bảo là phải tập từ nhỏ uốn tay trc, cái này bạn em nói chứ em cx ko rành như tập thật sự rất khó và điệu múa rất duyên dáng luôn",,southern,,youtube:UH21OnJwxZE,
Nhìn cái MV này là biết cực lắm nè vừa quay ở Trà Vinh xong là bắt xe qua An Giang liền nhưng hãy vì nó gợi lại bản chất dân tộc của người Khmer Nam bộ,,southern,,youtube:UH21OnJwxZE,
"lên 2.2tr đi nào mn, con du tu be nhả sạch viu ra nghen",,southern,,youtube:UH21OnJwxZE,
"đỉnh vl bây ơi, đẩy lên cho tui nữa nha, nghe nó thư giản lắm luôn.",,southern,,youtube:UH21OnJwxZE,
THIÊN ĐƯỜNG VỚI NGƯỜI THƯƠNG PHƯƠNG MỸ CHI x DTAP 20:00 - 12/08/2026 Hóng quá trời,,southern,,youtube:UH21OnJwxZE,
"Tui ko ngờ e nó ra cái MV nó đẹp ,nó điện ảnh đến như vậy luôn á,e nên làm 1bộ phim Điện Ảnh như vậy nữa đi bé Chi bảo đảm full rạp.",,southern,,youtube:UH21OnJwxZE,
"Lâu lắm rồi mới được nghe bài hát hay và dễ thương từ giai điệu đến lời nhạc, mặc dù tui đã U50 rồi cày view cho bé Chi nè",,southern,,youtube:UH21OnJwxZE,
"sắp đến 1m7 rồi, tối nay vượt 2m luôn mn ơi, lên nx cho tui Phương Mỹ Chi Thiên đường với người thương",,southern,,youtube:UH21OnJwxZE,
Bài hát dễ thương quá à. Tui nghe cả chục lần,,southern,,youtube:UH21OnJwxZE,
Cố thuii mnn cho lên 30M trc nhạc hội nè,,southern,,youtube:UH21OnJwxZE,
"Tôi cần video hậu trường. Gì mà nó tình bể bình quá trời ơi. Cái nét ngại ngùng, thẹn thùng rồi thì hạnh phúc trào nước mắt yêu gì đâu ấy",,southern,,youtube:UH21OnJwxZE,
Cố nheee cả nhà mik quan trọng lsx nè,,southern,,youtube:UH21OnJwxZE,
"Dân tộc Khmer ơi.Tự hào quá, có ai coi mà nổi da gà giống tui hông?",,southern,,youtube:UH21OnJwxZE,
Hay quá lun á e rất vui khi nghe đc bài hát của dân tộc mình tự hào về dân tộc Khmer mình lắm ạ nghe cuốn quá ạ e mê lắm ạ e xem hoài lun nè e cũng ở trà vinh cũ mình ạ,,southern,,youtube:UH21OnJwxZE,
"11k nữa là mv tiến đấn 2m7 nha mọi người ơi, mv lần này đầu tư chất lượng quá, nhiều thành tích quá trời luôn á, ráng vô top làn sóng xanh đến cuối năm luôn nha, giật giải về cho Chi, giữ chuỗi nè,",,southern,,youtube:UH21OnJwxZE,
"Nó cute, nó hồn nhiên mà nó lại khiến tui xúc động rớt nc mắt. Con bé Chi này thiệt tình giỏi thật sự, luôn đặt cái tâm vào nghề",,southern,,youtube:UH21OnJwxZE,
Dễ thương quá trời chúc chị mạnh khỏe,,southern,,youtube:UH21OnJwxZE,
Nam mô bổn sư thích ca mâu Ni con cầu nguyện cho gia đình con sống lâu 100,,central,,youtube:A3HfBQTEUCU,
"Nam mô a di đà phật, Nam mô bôn sư thích ca mô ni phật, Nam mô Đại Tư Đại bi cưu khô cưu nạn linh cảm ưng quan thê âm bô tat",,central,,youtube:A3HfBQTEUCU,
nam mô a di đà phật thích ca mâu ni cầu cho gia đình con mạnh khỏe và hạnh phúc và kiếm được nhiều tiền,,central,,youtube:A3HfBQTEUCU,
Nam mô bổn sư thích ca mâu Ni Phật con cầu nguyện Phật độ cho tất cả thế giới được tai qua nạn khỏi a Di Đà Phật,,central,,youtube:A3HfBQTEUCU,
Hi hi rồi lạ dữ chưa.. tui dân Tây Ninh đây vào mùa mưa núi Bà đội nón tui thấy gần như mỗi ngày nhé .. làm quá vậy mấy thánh biaa,,southern,,youtube:A3HfBQTEUCU,
Nam mô bổn sư thích ca mâu Ni Phật Nam mô A Di Đà Phật con xin thanh tâm cho gđ con luôn khỏe mạnh An nhiên,,central,,youtube:A3HfBQTEUCU,
"Nam mô bổn sư thích ca mâu ni phật. Nam mô a di đà phật. Nam mô Đức Phật quan thế âm bồ tát từ bi cứu khổ cứu nạn cho gđ hai chị em nhà con cùng các con các cháu của con đc an lành may mắn mạnh khỏe, hạnh phúc và thành công trong cuộc sống.",,central,,youtube:A3HfBQTEUCU,
A cái này phim ở trên núi bà đen nè tui coi rồi,,southern,,youtube:A3HfBQTEUCU,
Nam mô a Di Đà Phật.nguyện cầu chư Phật mười phương.mười phương chư Phật.gia hộ cho hết thảy chúng sinh ở cõi ta bà đều đc bình an.tai qua nạn khỏi.không có chiến tranh không dịch bệnh không nạn đói.không lũ lụt không hoả hoạn.nguyện cầu hết thảy chúng sinh đều đc an lành.Nam mô bổn sư thích ca mâu Ni Phật,,central,,youtube:A3HfBQTEUCU,
"Ca khúc nhẹ nhàng tình cảm mà rất dễ thương, cảnh quay đẹp, đôi bạn từ nhỏ đến lớn đều đáng iu luôn nè. Chi múa đẹp quá!!",,southern,,youtube:UH21OnJwxZE,
"Nói thiệt chớ bài này nghe một cái là ""dính"" liền, ngọt lịm như ly nước mía giữa trưa nắng vậy đó! Giai điệu mộc mạc nghe xốn xang trong bụng, chỉ muốn hốt ngay người thương về ra mắt xóm giềng. Nhạc mát rượi như gió sông chiều Miền Tây, thiệt sự bấm phát đi phát lại hoài hông biết chán luôn á chời!",,southern,,youtube:UH21OnJwxZE,
"Aaaa nhạc dễ huông ghê, Bí Che của tui sooo sweettt, sooo prettyyy, sooo cuteee, coi MV ngọt xỉu, tui lại có niềm tin vào tình iu gòi",,southern,,youtube:UH21OnJwxZE,
"helo helo mấy bà ơi, nay bận quá tr h ms vô cmt đc nè 6M6 r nhà mình giỏi qá cố lên cố lên 6M7 trong tối nay luôn nha",,southern,,youtube:UH21OnJwxZE,
Giống con bạn tui,,southern,,youtube:JNeJg8mSBUE,
Tui để ý ko bik người ăn xong cái tô thập cẩm đó có bị gì ko,,southern,,youtube:JNeJg8mSBUE,
